timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1590031773237,938000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031773238,99000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031773238,91020,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031773238,784,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031774238,605372000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031774239,94000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031774239,90698,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031774239,36744,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031775239,283467000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031775240,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031775240,90896,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031775240,120,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031776240,932149000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031776240,93939,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031776240,91036,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031776240,22740,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031777241,285804000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031777241,97000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031777241,90994,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031777241,16564,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031778242,605657000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031778242,93000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031778242,90817,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031778242,21596,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031779243,567144000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031779243,97979,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031779243,91174,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031779243,228,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031780243,610510000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031780244,98000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031780244,91188,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031780244,2796,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031781244,285625000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031781245,75757,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031781245,89104,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031781245,79220,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031782245,608707000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031782246,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031782246,89481,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031782246,440,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031783247,888985000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031783247,99090,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031783247,90068,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031783247,536,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031784248,290431000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031784248,98888,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031784248,90303,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031784248,316,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031785248,902810000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031785248,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031785248,90761,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031785248,516,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031786250,898179000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031786250,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031786250,90454,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031786250,52,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031787251,6295000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031787251,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031787251,90473,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031787251,60,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031788251,904624000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031788252,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031788252,90570,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031788252,88,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031789252,904858000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031789253,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031789253,90609,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031789253,112,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031790253,326640000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031790253,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031790253,90624,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031790253,32,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031791254,922927000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031791254,99009,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031791254,90618,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031791254,72,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031792255,590143000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031792255,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031792255,90654,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031792255,76,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031793255,902958000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031793256,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031793256,90675,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031793256,100,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031794256,329643000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031794257,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031794257,90677,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031794257,60,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031795257,908589000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031795258,99000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031795258,90873,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031795258,168,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031796258,911232000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031796259,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031796259,90929,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031796259,56,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031797259,577921000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031797260,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031797260,90980,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031797260,44,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031798260,336360000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031798260,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031798260,90980,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031798260,100,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031799261,908492000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031799261,90721,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031799261,90094,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031799261,32432,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031800261,579502000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031800262,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031800262,89993,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031800262,760,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031801273,334807000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031801273,99019,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031801273,89951,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031801273,312,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031802273,915222000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031802274,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031802274,89971,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031802274,160,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031803274,584777000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031803274,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031803274,89980,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031803274,68,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031804275,911229000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031804275,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031804275,89995,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031804275,516,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031805276,631121000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031805276,99000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031805276,89917,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031805276,436,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031806277,293497000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031806277,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031806277,89930,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031806277,32,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031807278,920471000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031807279,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031807279,89950,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031807279,76,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031808280,921918000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031808280,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031808280,89958,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031808280,292,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031809281,296811000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031809281,98989,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031809281,89893,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031809281,208,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031810281,628172000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031810282,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031810282,89801,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031810282,68,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031811283,925210000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031811283,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031811283,89773,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031811283,84,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031812283,915417000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031812284,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031812284,89810,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031812284,216,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031813284,306372000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031813285,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031813285,89828,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031813285,88,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031814285,634381000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031814285,95959,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031814285,89734,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031814286,10184,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031815286,610636000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031815286,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031815286,89806,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031815286,176,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031816287,629944000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031816287,89898,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031816287,89365,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031816287,43352,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031817288,295843000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031817288,96039,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031817288,89445,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031817288,5920,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031818288,925608000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031818289,99000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031818289,89905,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031818289,460,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031819290,627190000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031819290,98969,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031819290,89915,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031819290,3692,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031820291,300855000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031820291,89320,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031820291,89074,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031820291,42372,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031821291,928074000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031821292,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031821292,89552,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031821292,372,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031822293,298652000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031822293,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031822293,89753,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031822293,176,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031823294,925915000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031823294,97029,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031823294,89623,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031823294,736,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031824294,637168000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031824295,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031824295,89855,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031824295,140,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031825295,595647000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031825295,96000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031825295,89816,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031825295,16432,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031826296,635015000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031826296,98000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031826296,89686,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031826296,5024,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031827297,634645000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031827297,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031827297,89950,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031827297,124,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031828298,598637000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031828298,97029,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031828298,89880,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031828298,2744,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031829299,935275000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031829299,99000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031829299,89858,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031829299,896,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031830300,632898000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031830300,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031830301,90001,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031830301,392,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031831301,304394000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031831301,97979,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031831301,89990,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031831301,6068,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031832302,938515000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031832302,99009,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031832302,90095,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031832302,276,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031833303,931998000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031833303,98989,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031833303,90096,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031833303,2740,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031834304,7577000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031834304,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031834304,90143,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031834304,156,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031835305,972989000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031835305,99000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031835305,90259,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031835305,624,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031836306,594558000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031836306,90999,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031836306,89952,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031836306,31724,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031837306,347836000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031837307,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031837307,90179,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031837307,196,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031838308,944131000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031838308,95000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031838308,89880,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031838308,13772,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031839309,328312000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031839309,99019,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031839309,90107,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031839309,272,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031840310,642583000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031840310,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031840310,90358,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031840310,124,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031841311,941548000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031841311,98019,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031841311,90400,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031841312,916,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031842313,307166000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031842313,96969,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031842313,90138,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031842313,10468,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031843314,639536000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031843314,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031843314,90380,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031843314,220,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031844314,307998000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031844315,93750,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031844315,89996,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031844315,19640,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031845315,644545000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031845316,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031845316,90245,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031845316,216,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031846316,607995000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031846317,97000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031846317,90285,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031846317,8948,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031847318,342941000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031847318,100000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031847318,90421,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031847318,104,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031848319,608811000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031848319,96000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031848319,90358,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031848319,17368,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031849320,668962000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031849320,96039,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031849320,90366,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031849320,18872,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031850322,306156000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031850322,99000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031850322,90502,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031850322,60,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031851322,647273000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031851322,93000,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031851322,89715,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031851322,22372,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031852323,304154000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
1590031852323,90099,192.168.137.128 CPU,,,,,true,,0,0,0,0,0,0,0
1590031852323,89449,192.168.137.128 Memory,,,,,true,,0,0,0,0,0,0,0
1590031852323,50372,192.168.137.128 Disks I/O,,,,,true,,0,0,0,0,0,0,0
1590031853324,1915000,192.168.137.128 Network I/O,,,,,true,,0,0,0,0,0,0,0
